order_id,num_items,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2889577,23,44452,prior,6,0,11,7.0
3033636,4,111110,prior,62,1,15,5.0
2021720,10,149859,prior,41,4,13,2.0
3402512,9,73026,prior,48,4,13,2.0
3232869,2,96045,prior,28,0,7,3.0
3140022,17,145072,prior,6,0,9,6.0
3187571,10,161000,prior,6,4,10,27.0
206816,15,148104,prior,49,4,16,9.0
2740533,2,200416,prior,52,0,23,2.0
1294758,3,33022,prior,7,5,14,8.0
2837456,10,60746,prior,9,5,9,11.0
206008,5,137621,prior,1,0,11,
3393532,7,73358,prior,30,2,20,6.0
472016,24,40328,prior,22,1,11,12.0
1493036,10,12966,prior,10,3,16,15.0
1438750,8,20922,prior,12,5,10,6.0
3412935,12,31176,prior,3,0,13,8.0
851423,33,16265,prior,31,4,22,1.0
3237602,12,47671,prior,3,0,17,15.0
791445,17,86309,prior,16,0,15,15.0
156410,20,88594,prior,14,0,9,7.0
3278825,13,193099,prior,1,6,13,
297558,3,145166,prior,6,2,9,25.0
2978832,4,1290,prior,2,3,7,5.0
2344955,9,152792,prior,1,0,19,
3313487,3,24668,prior,2,5,18,20.0
2237001,5,155398,prior,36,5,17,5.0
273466,6,5901,prior,2,1,16,8.0
2934465,7,1868,prior,93,3,15,0.0
2220104,9,190930,prior,20,4,15,4.0
2240037,11,80647,prior,6,3,16,3.0
3121717,31,195224,prior,6,1,19,9.0
1408798,9,202976,prior,9,6,16,8.0
195949,8,107753,prior,12,6,8,9.0
1791841,8,142946,prior,2,4,10,30.0
1651708,25,31991,prior,18,6,14,6.0
283002,5,103016,prior,4,3,12,5.0
3332473,4,7287,prior,16,3,17,2.0
3383364,4,118065,prior,16,0,17,9.0
2577151,20,175555,prior,43,0,14,4.0
28389,14,60769,prior,21,3,16,17.0
1359770,5,130190,prior,8,2,13,29.0
3336704,9,12998,prior,19,1,7,13.0
2772325,4,80991,prior,10,2,17,30.0
823584,26,153033,prior,2,1,11,7.0
2666015,20,138220,prior,5,5,8,24.0
99541,4,71638,prior,8,6,16,14.0
2892555,9,89240,prior,18,1,15,8.0
2589698,6,185747,prior,6,0,11,6.0
415058,23,155180,prior,18,1,9,18.0
2077913,14,2492,prior,10,6,12,14.0
2928536,8,91174,prior,2,4,2,10.0
2968894,1,33812,prior,19,6,13,8.0
1225145,10,42944,prior,5,1,17,23.0
1729207,11,152130,prior,4,2,15,8.0
1613579,4,75057,prior,4,0,7,28.0
114688,5,188987,prior,48,3,11,3.0
147843,18,180164,prior,3,0,11,30.0
737859,13,190459,prior,2,5,19,30.0
1169428,2,103146,prior,11,3,14,30.0
348343,3,202684,prior,5,3,17,2.0
1834328,6,197837,prior,14,3,16,21.0
2347823,7,164603,prior,24,5,13,4.0
525824,7,67568,prior,32,0,10,17.0
3030165,2,190064,prior,1,5,15,
1866363,10,116736,prior,7,1,13,22.0
3237179,10,108457,prior,72,6,13,3.0
310452,9,16020,prior,16,6,17,9.0
3305094,4,78810,prior,10,4,17,1.0
3398338,14,114201,prior,3,0,15,7.0
1154222,2,112007,prior,3,6,9,14.0
1224834,5,126989,prior,18,1,8,26.0
2769365,2,86172,prior,3,0,21,30.0
588409,3,4179,prior,5,0,18,13.0
120251,21,57760,prior,3,0,16,23.0
2512380,21,198180,prior,16,2,15,7.0
2606587,6,37414,prior,6,3,9,7.0
1393872,3,37016,prior,16,1,17,3.0
2821412,6,28591,prior,23,4,13,3.0
1761975,3,194222,prior,1,1,13,
1907407,13,188326,prior,26,1,18,3.0
2941989,4,15728,prior,5,1,12,2.0
556149,9,199519,prior,39,0,8,4.0
2386060,11,158076,prior,26,6,9,10.0
170257,10,187183,prior,15,4,17,13.0
1820280,6,71063,prior,12,6,19,1.0
1139448,12,139326,prior,55,2,10,2.0
243347,18,194171,prior,12,0,21,5.0
1648047,14,169713,prior,13,0,16,7.0
17005,12,101764,prior,15,2,16,11.0
1742551,7,137344,prior,22,1,9,27.0
1798092,3,19309,prior,11,0,10,28.0
2133614,23,106543,prior,5,4,0,5.0
2994022,6,109645,prior,2,5,5,14.0
651949,7,31276,prior,1,4,13,
1122837,6,22291,prior,4,1,17,5.0
897300,36,99126,prior,40,0,0,8.0
27917,12,137117,prior,4,0,12,30.0
102375,8,86522,prior,3,0,11,22.0
2480365,2,202837,prior,5,4,15,29.0
1767552,5,20969,prior,4,0,10,30.0
1324474,7,195040,prior,5,5,18,0.0
2219886,26,134177,prior,15,0,21,4.0
16955,14,44450,prior,13,1,13,13.0
3404495,6,51070,prior,14,3,8,4.0
2513821,13,78827,prior,1,2,15,
911534,6,86425,prior,35,1,5,3.0
1082592,42,174066,prior,10,1,8,14.0
2179844,5,147429,prior,6,2,19,5.0
2100185,13,194104,prior,5,3,11,9.0
3193538,2,82646,prior,10,2,10,22.0
3380566,5,72375,prior,10,1,14,3.0
2610486,3,24608,prior,13,5,8,13.0
611888,4,136827,prior,12,3,17,7.0
840388,18,179526,prior,12,1,10,5.0
1242945,1,93371,prior,4,3,15,30.0
2222401,1,111282,prior,6,1,21,6.0
637932,20,11375,prior,11,6,20,1.0
906788,6,115502,prior,15,6,8,5.0
2164874,6,101047,prior,41,5,17,4.0
1006100,10,199078,prior,28,3,17,14.0
2959980,8,1759,prior,7,4,13,2.0
1878542,15,164340,prior,9,6,13,10.0
3071712,4,52598,prior,6,1,17,2.0
2878932,3,806,prior,10,3,11,22.0
2965990,1,190963,prior,23,3,13,26.0
1279939,8,143058,prior,29,6,17,15.0
2631889,6,140173,prior,20,4,7,3.0
348353,5,127780,prior,34,0,17,8.0
1838135,4,164685,prior,9,2,18,8.0
1152588,8,6479,prior,15,2,9,3.0
138395,20,138783,prior,36,5,20,6.0
1918479,6,170391,prior,12,2,15,2.0
2641330,13,157026,prior,32,3,12,7.0
594551,13,129815,prior,7,4,7,15.0
322907,26,14180,prior,2,6,16,8.0
1014353,12,16219,prior,5,4,13,2.0
2464979,22,133642,prior,30,4,22,2.0
91867,7,130385,prior,3,2,22,16.0
1384389,7,48732,prior,94,0,8,2.0
1769845,7,15251,prior,4,1,11,30.0
940531,2,117292,prior,3,5,22,13.0
2776688,2,62401,prior,5,0,12,30.0
3401175,3,17940,prior,24,3,15,2.0
2033608,1,90072,prior,30,2,13,6.0
3217564,12,42051,prior,11,2,15,28.0
1761857,5,161023,prior,6,5,16,30.0
2643254,11,105836,prior,26,4,11,5.0
1167992,29,134813,prior,10,3,22,30.0
1495496,7,54187,prior,15,5,20,30.0
1620228,2,5118,prior,10,2,17,7.0
969595,10,183362,prior,23,0,14,3.0
3135418,5,140906,prior,10,0,18,4.0
700819,5,157667,prior,23,1,7,5.0
258741,11,186507,prior,1,2,15,
1142671,50,80262,prior,8,6,11,9.0
1032301,1,66376,prior,7,6,12,3.0
2063887,4,45746,prior,25,2,10,2.0
1385689,4,25419,prior,38,5,17,5.0
2232154,32,177620,prior,12,4,15,7.0
3226058,26,172737,prior,25,1,10,7.0
2524940,12,101,prior,15,3,11,12.0
2351420,13,185297,prior,9,2,11,8.0
924199,13,7089,prior,3,5,9,6.0
2715281,4,161703,prior,27,2,19,12.0
2448062,5,29151,prior,50,3,13,2.0
284522,11,83158,prior,19,4,18,7.0
638290,17,135534,prior,3,1,15,20.0
981834,7,205058,prior,12,0,11,9.0
374191,11,198578,prior,9,3,22,10.0
600654,12,150810,prior,1,0,22,
2436277,2,27152,prior,9,6,21,30.0
1838409,7,156432,prior,4,1,18,15.0
1533620,11,37605,prior,1,1,15,
503411,7,63350,prior,27,3,7,30.0
1491781,24,131529,prior,3,6,11,6.0
1492597,9,73103,prior,34,4,12,3.0
165452,8,132420,prior,1,3,6,
237976,17,39620,prior,3,5,6,7.0
2064679,9,21199,prior,7,3,9,2.0
1702795,1,38558,prior,2,2,13,13.0
3006151,13,135123,prior,33,2,12,4.0
1804501,9,122136,prior,10,1,8,23.0
844181,2,15015,prior,10,4,12,3.0
678749,16,180342,prior,17,1,12,7.0
652153,11,26303,prior,26,0,7,21.0
1385927,3,35216,prior,6,6,11,21.0
1915960,7,137052,prior,3,1,18,1.0
3323966,23,87481,prior,53,3,18,1.0
1946714,16,26600,prior,4,5,9,3.0
2557670,8,138706,prior,10,6,14,13.0
1795681,18,23185,prior,10,5,10,11.0
2248816,13,132649,prior,15,3,14,14.0
2255,12,201022,prior,4,0,16,21.0
2817085,1,198232,prior,4,4,10,1.0
863844,7,198793,prior,1,5,15,
880219,2,88713,prior,5,1,14,7.0
1351599,10,17453,prior,7,6,12,4.0
2008163,10,36010,prior,24,5,13,9.0
344563,16,34469,prior,56,2,12,6.0
611657,2,54932,prior,3,2,13,6.0
625157,8,173402,prior,3,5,13,19.0
384837,13,193705,prior,6,3,12,4.0
2296064,5,15422,prior,8,4,15,15.0
1266840,23,178797,prior,13,1,10,19.0
2962450,16,127803,prior,5,0,14,9.0
1546906,1,54777,prior,3,2,11,30.0
2931933,7,125825,prior,10,2,14,28.0
2573215,11,94260,prior,16,3,10,1.0
232888,13,8703,prior,64,3,9,1.0
383022,10,97243,prior,36,2,18,4.0
2047493,5,182389,prior,1,0,10,
2852888,31,37469,prior,1,6,17,
987730,27,133603,prior,2,0,14,30.0
1814740,4,177557,prior,8,5,12,17.0
2556148,7,18370,prior,28,0,1,12.0
2393782,12,63747,prior,18,4,17,9.0
1271249,7,105269,prior,57,2,22,2.0
1075688,3,96343,prior,1,4,12,
3021325,11,104067,prior,3,2,9,12.0
2575802,5,193751,prior,34,4,15,17.0
2825056,7,94499,prior,38,0,17,13.0
3374856,9,140199,prior,41,2,12,6.0
585923,13,113685,prior,12,3,8,3.0
2873572,4,69359,prior,9,4,8,4.0
2502023,4,10044,prior,6,2,10,11.0
2518197,12,31836,prior,15,1,18,7.0
2249776,15,10691,prior,29,6,21,29.0
1349952,1,169939,prior,7,5,10,7.0
2793659,21,147464,prior,19,5,10,30.0
4024,4,187400,prior,5,2,23,24.0
2199237,5,47909,prior,26,0,11,7.0
2192077,9,118220,prior,35,1,14,21.0
2414024,2,3460,prior,7,3,12,19.0
2843907,9,159169,prior,13,3,19,16.0
2295813,4,195039,prior,10,4,10,28.0
1325107,4,90133,prior,33,3,16,5.0
886877,11,6399,prior,3,0,14,3.0
1870562,13,91844,prior,16,0,12,5.0
3162246,5,195599,prior,25,3,16,11.0
1662158,15,166694,prior,6,2,19,30.0
1332281,4,41521,prior,1,6,15,
2884344,14,94710,prior,20,1,10,7.0
1987877,8,34582,prior,35,0,0,5.0
387930,2,88628,prior,12,0,14,4.0
2738236,3,151598,prior,76,3,9,2.0
2609104,2,76205,prior,20,3,21,9.0
2700970,5,138248,prior,86,0,17,3.0
1865246,4,173799,prior,2,3,16,17.0
2096724,9,8059,prior,50,5,17,2.0
822747,7,1360,prior,14,1,17,1.0
2301040,8,31599,prior,8,6,17,4.0
3382200,5,177828,prior,29,2,9,7.0
274729,12,113040,prior,32,0,14,16.0
478571,17,175844,prior,4,4,9,7.0
899149,2,6072,prior,14,4,14,12.0
2464817,4,64758,prior,59,0,3,2.0
2277171,16,194226,prior,5,1,10,30.0
1010199,20,79952,prior,17,2,11,6.0
988160,11,164581,prior,4,6,8,8.0
365907,9,179101,prior,13,2,11,20.0
379385,6,175639,prior,20,3,16,8.0
2726542,2,30190,prior,5,5,13,30.0
2912973,8,138181,prior,2,2,12,12.0
2748053,1,112401,prior,9,5,11,6.0
1034728,11,16177,prior,3,4,19,6.0
3239289,13,66689,prior,3,4,8,24.0
1158739,19,28349,prior,6,2,15,30.0
1027989,4,148588,prior,33,4,13,2.0
3239969,11,47474,prior,14,5,14,4.0
1219649,3,79508,prior,1,5,17,
2309257,17,81370,prior,8,0,22,1.0
1830745,6,133598,prior,1,4,11,
952927,6,53001,prior,4,5,14,4.0
3176087,10,84923,prior,1,0,17,
3407253,5,44726,prior,10,0,10,4.0
2909528,6,23045,prior,25,6,12,12.0
3340775,10,155041,prior,9,4,12,14.0
1634039,2,136025,prior,7,2,16,8.0
2250742,8,100559,prior,3,2,15,17.0
3103710,2,82161,prior,11,5,11,6.0
208718,27,8865,prior,7,1,16,30.0
2848269,1,47368,prior,6,0,14,20.0
386490,21,188138,prior,16,1,8,9.0
734336,14,136532,prior,16,0,9,30.0
2140661,11,148977,prior,3,5,19,2.0
1911689,13,76542,prior,6,0,9,7.0
994468,6,46321,prior,34,4,16,4.0
1257519,3,196519,prior,28,2,13,2.0
1402529,21,138235,prior,16,5,16,15.0
2441766,14,27422,prior,26,3,10,2.0
1794471,12,203651,prior,1,0,19,
2953799,23,47806,prior,19,2,9,23.0
2195144,21,204220,prior,22,3,12,7.0
62364,3,141290,prior,41,3,16,4.0
3056685,15,54352,prior,15,0,7,15.0
3377556,6,154380,prior,4,3,17,2.0
2230270,23,44604,prior,11,5,14,14.0
501490,1,97253,prior,5,5,15,30.0
3025359,7,186352,prior,2,0,11,30.0
1296399,7,59031,prior,44,1,11,7.0
3277475,5,83766,prior,2,0,11,30.0
2873632,3,50536,prior,36,0,18,1.0
3252103,5,183757,prior,22,2,20,6.0
1912680,29,38406,prior,12,0,14,9.0
3002142,7,142425,prior,15,4,15,6.0
3093078,26,187094,prior,11,0,22,6.0
3306073,4,135085,prior,25,3,18,10.0
507421,15,126402,prior,17,6,9,5.0
492052,6,142400,prior,23,4,14,5.0
1346413,7,40072,prior,8,2,16,4.0
2446700,5,197720,prior,1,4,14,
882160,7,110902,prior,33,6,18,5.0
2132162,31,50299,prior,44,2,11,6.0
1631774,2,82865,prior,11,2,18,12.0
2792243,15,194828,prior,4,1,13,30.0
2234103,5,158860,prior,14,2,20,6.0
2837864,2,99567,prior,12,0,1,5.0
662540,7,27670,prior,29,2,18,3.0
1743681,2,163309,prior,5,0,16,8.0
163791,2,40460,prior,6,2,16,30.0
1711024,26,159199,prior,4,4,8,11.0
1290411,6,205204,prior,15,3,15,16.0
1409529,14,88955,prior,7,0,16,8.0
395072,13,34252,prior,29,1,13,3.0
3044887,12,114854,prior,26,6,11,4.0
413644,11,84946,prior,34,0,9,7.0
1669772,12,110729,prior,5,1,12,8.0
2552385,6,197007,prior,62,0,14,2.0
1468009,12,9378,prior,26,0,12,8.0
6119,19,88241,prior,16,6,16,7.0
1258220,12,104030,prior,9,0,18,30.0
908676,6,117907,prior,8,5,19,7.0
662814,18,125125,prior,85,5,16,7.0
1668844,17,97620,prior,22,6,11,8.0
1704408,33,19405,prior,4,6,14,27.0
888618,13,7013,prior,44,6,8,4.0
1954588,14,118223,prior,17,4,7,24.0
12890,26,116401,prior,23,5,21,4.0
2883534,15,78310,prior,3,6,11,14.0
2460022,7,107179,prior,29,3,19,24.0
1894335,7,153946,prior,25,5,9,10.0
1974000,8,169534,prior,3,1,16,5.0
880778,25,83661,prior,22,3,14,7.0
1695485,14,120899,prior,41,6,11,3.0
2484439,5,110545,prior,34,3,10,0.0
3399818,10,108774,prior,30,4,11,6.0
2504989,27,203972,prior,54,5,14,3.0
3083596,13,114558,prior,13,1,13,30.0
885490,5,78104,prior,29,3,8,2.0
1510170,25,36966,prior,14,1,14,30.0
1673281,12,134289,prior,33,1,17,5.0
1864800,6,191025,prior,10,3,11,30.0
334668,10,34626,prior,26,3,15,11.0
2154140,10,151194,prior,2,1,15,30.0
396174,18,40803,prior,3,2,12,24.0
3414278,10,81796,prior,11,3,21,2.0
739600,18,184020,prior,18,3,11,7.0
876990,3,119192,prior,27,5,15,7.0
997863,1,14669,prior,60,4,10,1.0
2735713,6,104561,prior,8,2,17,7.0
2520099,2,137129,prior,5,2,17,25.0
492836,15,113451,prior,49,5,23,5.0
2349282,13,150025,prior,1,6,11,
1025884,6,98701,prior,2,4,14,2.0
882965,5,20622,prior,38,3,10,6.0
2987262,24,122459,prior,3,5,13,30.0
769639,25,132977,prior,13,5,10,11.0
1126667,1,19178,prior,6,2,12,4.0
960232,12,19123,prior,4,4,16,6.0
2547726,21,158773,prior,12,0,9,8.0
1404470,14,141599,prior,14,1,9,28.0
550245,5,39947,prior,24,1,8,7.0
573313,3,71492,prior,15,3,11,1.0
137125,16,99791,prior,5,6,11,5.0
2496046,6,175851,prior,4,1,13,8.0
2670593,7,143176,prior,21,2,21,30.0
653365,2,72670,prior,18,4,12,1.0
939662,7,152540,prior,10,3,10,3.0
682441,6,152360,prior,69,6,14,1.0
3277784,23,4282,prior,5,4,16,12.0
1863491,7,159351,prior,9,6,6,7.0
2105878,4,183048,prior,30,3,14,7.0
514153,22,91812,prior,20,3,16,8.0
847490,7,7196,prior,3,6,11,30.0
1173081,6,8844,prior,31,2,13,12.0
1844274,4,168771,prior,66,6,15,2.0
1180256,14,12746,prior,1,1,10,
680931,10,112545,prior,49,1,9,14.0
1291005,5,14145,prior,15,2,6,7.0
2020682,28,11694,prior,11,1,14,11.0
1554242,3,97823,prior,3,6,19,11.0
3042654,28,188030,prior,42,3,9,5.0
830512,22,93470,prior,30,1,10,7.0
579988,11,39618,prior,19,6,13,5.0
950009,13,188688,prior,48,5,12,4.0
2288502,15,5105,prior,1,1,17,
3385068,6,50806,prior,24,1,14,2.0
1931104,15,128151,prior,59,5,11,4.0
1431885,61,174821,prior,18,4,15,15.0
103457,9,99474,prior,19,5,15,10.0
1070775,8,67417,prior,5,0,18,30.0
1861670,3,176032,prior,21,3,16,5.0
2522434,5,16806,prior,5,4,19,6.0
1559993,8,13550,prior,4,3,15,3.0
2195681,3,8752,prior,3,1,18,30.0
1981087,15,839,prior,17,1,11,5.0
100509,9,130322,prior,27,6,12,2.0
1105673,2,167134,prior,2,0,9,22.0
2164568,6,107536,prior,1,3,11,
2248289,8,196680,prior,11,3,16,12.0
1626043,6,97331,prior,1,5,17,
1444358,6,105756,prior,19,1,11,10.0
334797,7,90913,prior,3,6,9,6.0
3063019,11,46111,prior,28,3,13,9.0
411380,4,15120,prior,15,6,15,1.0
2246411,8,159711,prior,36,6,10,6.0
1978856,9,121771,prior,22,0,19,3.0
2178985,3,93686,prior,10,5,12,24.0
2040531,6,121337,prior,22,0,13,5.0
3070199,4,97416,prior,7,0,9,21.0
637997,4,42874,prior,1,3,23,
2981655,10,171274,prior,11,3,16,7.0
2121653,18,42996,prior,59,3,11,2.0
496699,17,24294,prior,65,2,15,3.0
2190866,20,160818,prior,24,1,14,7.0
522482,18,177987,prior,12,6,17,24.0
3167087,22,140263,prior,5,5,20,19.0
561525,13,156247,prior,11,4,8,3.0
2240155,4,170175,prior,28,0,23,7.0
1532453,9,1982,prior,21,0,13,16.0
1897127,4,5886,prior,6,6,18,5.0
499258,2,162006,prior,3,6,12,2.0
2636818,8,25876,prior,4,2,12,4.0
1376896,22,73486,prior,24,2,22,28.0
1851695,4,66171,prior,80,6,11,1.0
2335170,16,148361,prior,16,5,14,15.0
2146586,14,100081,prior,4,6,18,5.0
1502699,5,164732,prior,59,4,10,4.0
2666154,10,49946,prior,6,5,16,9.0
3401840,7,116547,prior,20,5,16,9.0
705731,11,147675,prior,4,5,9,30.0
2269721,3,73865,prior,7,0,19,3.0
145207,10,63909,prior,3,0,12,7.0
704084,14,34458,prior,21,6,15,6.0
2683114,5,193311,prior,10,2,11,1.0
3365328,2,120614,prior,23,0,7,6.0
903802,3,24699,prior,9,2,9,29.0
1926068,8,14487,prior,2,2,16,12.0
2986205,18,28510,prior,5,1,9,10.0
3270869,8,68260,prior,23,2,17,4.0
1159841,9,199242,prior,16,0,14,7.0
1631127,8,33250,prior,5,1,15,6.0
1792296,19,115975,prior,5,6,9,26.0
1105861,3,168275,prior,13,2,13,30.0
844728,21,10246,prior,13,3,18,5.0
2613153,10,94951,prior,14,0,13,7.0
1546610,15,100816,prior,90,4,22,4.0
3116351,3,5629,prior,8,3,14,8.0
1820783,18,46363,prior,28,2,15,6.0
2322057,2,194925,prior,9,3,15,2.0
963466,4,43448,prior,70,6,8,1.0
339057,9,136235,prior,27,0,19,7.0
497124,19,197889,prior,22,6,22,3.0
1378172,18,172966,prior,83,5,14,1.0
867047,7,35092,prior,11,1,11,7.0
2170617,14,73448,prior,37,3,8,7.0
1880297,15,148054,prior,3,0,23,10.0
12563,5,54781,prior,11,2,13,5.0
3077315,4,205646,prior,12,2,9,18.0
2716087,6,184018,prior,15,2,16,8.0
1379747,6,46865,prior,4,1,16,7.0
920456,4,175115,prior,5,2,10,4.0
1434246,5,181601,prior,10,6,20,7.0
1313757,5,140562,prior,30,3,11,6.0
1698804,40,178669,prior,10,0,15,30.0
946375,12,102119,prior,14,1,12,7.0
1186947,14,94406,prior,27,4,4,16.0
987695,6,114036,prior,30,3,13,1.0
3383610,7,24592,prior,5,6,14,12.0
2457777,3,103040,prior,16,2,13,8.0
293345,6,118685,prior,39,4,11,2.0
1185629,5,79309,prior,24,3,15,1.0
1929030,4,183036,prior,99,2,17,5.0
2440126,5,88593,prior,3,1,12,30.0
13231,15,32667,prior,87,3,21,6.0
2953320,7,95566,prior,8,6,14,26.0
3305191,6,86382,prior,27,5,14,8.0
177498,8,205301,prior,1,5,11,
1728051,22,180654,prior,20,0,10,4.0
347802,51,75304,prior,30,5,10,7.0
2829781,3,64494,prior,3,0,12,30.0
359875,1,31012,prior,10,1,14,7.0
1582002,6,182046,prior,4,6,14,30.0
640496,10,76515,prior,37,0,16,2.0
2097527,19,165288,prior,11,3,14,8.0
1502481,4,194238,prior,8,2,12,8.0
3035669,5,165405,prior,5,5,21,8.0
705613,16,166518,prior,16,1,15,21.0
2002099,4,54366,prior,41,4,12,3.0
1113236,12,165669,prior,32,2,11,2.0
1473099,8,181966,prior,4,1,15,28.0
2128890,9,143670,prior,13,3,15,4.0
1043746,6,131454,prior,2,1,17,30.0
3242894,14,180072,prior,4,6,14,7.0
143310,26,143227,prior,9,2,11,30.0
1466177,6,5659,prior,3,0,10,21.0
130214,17,180737,prior,30,3,9,12.0
2068004,15,125693,prior,32,0,12,3.0
1280835,5,34690,prior,14,6,7,3.0
2058653,15,19203,prior,3,3,23,30.0
2456837,1,201550,prior,2,6,19,16.0
3029760,20,169961,prior,8,1,9,7.0
912933,8,111046,prior,21,1,17,7.0
1436669,9,159980,prior,15,2,17,5.0
1964347,8,140329,prior,1,1,12,
2991026,9,206017,prior,4,6,18,6.0
470463,17,155181,prior,15,3,11,7.0
1343102,10,197390,prior,3,0,15,13.0
2284118,6,17927,prior,22,0,11,2.0
2796758,26,21469,prior,76,2,16,6.0
2304625,16,184215,prior,40,0,16,4.0
417112,3,111719,prior,1,0,9,
1308758,4,33284,prior,9,2,10,1.0
1193387,10,29232,prior,19,0,9,3.0
3298187,7,89987,prior,5,5,6,8.0
1345129,4,38565,prior,33,1,7,7.0
1740357,7,73245,prior,14,0,16,14.0
2718541,4,22054,prior,7,5,17,30.0
122013,6,8161,prior,71,3,17,3.0
36592,9,160800,prior,3,0,11,22.0
2925264,4,95683,prior,20,4,14,7.0
1194685,26,131807,prior,21,3,21,8.0
1679356,23,135268,prior,6,6,13,30.0
1095839,2,123826,prior,9,2,9,1.0
2645465,2,59584,prior,11,0,13,30.0
1847945,6,108042,prior,3,3,7,30.0
846664,2,40825,prior,5,0,9,13.0
282381,3,184173,prior,2,1,13,30.0
192128,21,185647,prior,24,3,15,7.0
3107026,11,50899,prior,21,6,14,5.0
1654517,33,129856,prior,2,5,12,30.0
1842478,1,7720,prior,5,2,22,5.0
2098865,12,162898,prior,7,1,8,7.0
1090233,17,31617,prior,96,1,11,0.0
3400209,4,5443,prior,19,2,15,1.0
728920,9,150605,prior,4,6,11,8.0
1841844,2,70109,prior,44,3,12,1.0
1849558,10,82493,prior,7,0,14,7.0
1872967,4,84248,prior,3,3,11,7.0
46262,16,48348,prior,36,6,12,6.0
1905994,9,134070,prior,7,1,20,1.0
642704,2,91779,prior,1,3,13,
2334990,22,146379,prior,34,2,10,5.0
1682665,4,69025,prior,26,4,19,2.0
3345417,7,10374,prior,18,1,11,11.0
1336762,10,99701,prior,21,0,10,1.0
957658,15,173278,prior,10,5,8,4.0
213186,4,91806,prior,16,4,16,4.0
2411576,14,156501,prior,14,0,23,9.0
3396025,37,58844,prior,6,4,13,10.0
1653004,3,61481,prior,29,1,18,4.0
329221,10,143235,prior,4,0,13,3.0
2613932,13,116855,prior,39,5,7,16.0
1904169,7,96417,prior,8,1,10,30.0
257104,25,53410,prior,26,0,11,30.0
1479621,6,185944,prior,5,2,10,8.0
2367622,4,141684,prior,7,4,8,7.0
2864438,15,166608,prior,7,1,16,10.0
1347971,19,188063,prior,5,1,22,8.0
2392600,5,7713,prior,22,5,10,9.0
1203374,10,71772,prior,15,0,17,19.0
535958,1,186086,prior,17,3,18,12.0
2969554,5,121592,prior,5,3,22,1.0
700886,31,15124,prior,84,2,20,5.0
2046351,12,10885,prior,3,4,14,24.0
1259373,12,111824,prior,3,2,21,30.0
1967537,19,17256,prior,32,4,18,21.0
285978,19,162404,prior,4,0,11,30.0
98880,2,201484,prior,29,4,7,4.0
19016,11,169708,prior,4,3,13,0.0
2019710,4,59148,prior,30,6,14,4.0
1783353,5,97258,prior,6,0,9,21.0
1475875,2,166644,prior,9,2,12,5.0
1936540,8,15806,prior,8,3,15,19.0
1239842,21,163128,prior,5,6,19,30.0
1651755,7,195708,prior,2,1,10,9.0
2423072,2,92706,prior,41,6,13,6.0
2588121,15,1413,prior,1,1,16,
2371031,5,159135,prior,12,1,14,3.0
1933528,9,84905,prior,9,6,18,4.0
2785183,6,78265,prior,7,3,15,23.0
234302,7,197393,prior,15,0,17,19.0
457720,4,33580,prior,1,1,16,
1896486,35,43819,prior,9,5,7,4.0
2485737,5,197162,prior,9,0,15,4.0
1716963,14,12075,prior,2,1,8,30.0
2847981,9,168994,prior,8,1,13,7.0
2402892,22,19838,prior,6,4,18,6.0
3018901,4,165377,prior,16,3,14,3.0
3160366,8,106637,prior,16,2,11,2.0
826460,32,163978,prior,26,0,15,9.0
1015546,3,16240,prior,8,1,10,5.0
3188647,8,151568,prior,7,4,8,1.0
1051793,26,70521,prior,4,6,11,10.0
20085,5,130753,prior,9,6,20,0.0
1036306,12,186527,prior,54,3,15,1.0
1175890,9,134503,prior,4,1,14,4.0
827032,6,92510,prior,3,4,10,22.0
2654,2,12205,prior,63,1,17,3.0
2134530,20,29509,prior,12,2,13,30.0
1229432,8,163093,prior,23,0,16,4.0
286723,26,192360,prior,30,5,17,7.0
541389,6,140852,prior,3,5,17,30.0
2210745,9,42775,prior,3,4,10,21.0
1829283,6,128077,prior,9,2,19,15.0
2107089,12,152063,prior,5,4,17,7.0
3218052,6,193653,prior,42,6,8,5.0
1658476,18,106022,prior,4,4,9,7.0
2701053,9,74324,prior,7,2,11,1.0
2601666,12,189691,prior,21,1,14,12.0
2863104,2,201356,prior,9,5,9,4.0
2550730,7,154466,prior,14,1,6,4.0
510345,20,13947,prior,6,3,17,6.0
2290630,13,147066,prior,18,3,17,6.0
653516,4,187010,prior,33,2,13,5.0
2776513,7,25414,prior,15,6,8,1.0
3185053,4,148395,prior,30,3,15,1.0
3295844,14,151247,prior,6,1,8,6.0
1626238,4,52136,prior,45,3,14,3.0
1055177,6,118303,prior,5,6,18,4.0
957754,12,93803,prior,13,0,12,28.0
2756311,14,179667,prior,84,5,7,2.0
2246253,10,28482,prior,1,0,15,
1619976,11,49201,prior,19,3,15,7.0
1139930,13,40327,prior,3,4,12,3.0
2179951,2,179554,prior,30,4,16,11.0
1309288,11,153367,prior,24,6,16,14.0
621612,10,43352,prior,96,6,14,5.0
968932,3,118629,prior,11,2,11,12.0
2654300,9,22063,prior,35,0,16,2.0
2196383,14,71822,prior,23,4,11,7.0
2512586,1,40817,prior,57,2,19,0.0
3242938,16,200261,prior,22,1,14,17.0
2536093,2,83011,prior,44,4,18,1.0
323233,12,3394,prior,62,6,9,14.0
380603,8,137413,prior,38,2,9,5.0
